Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.01    104.92     0.01   370206     0.00     0.00  camlLex__fun_4781
  0.01    104.92     0.01   370206     0.00     0.00  camlLex__fun_4789
  0.01    104.94     0.01   369116     0.00     0.00  camlLex__nativeint_2679
  0.01    104.94     0.01   355912     0.00     0.00  camlPlparser__fun_17578
  0.01    104.95     0.01   352498     0.00     0.00  camlPlparser__fun_17604
  0.01    104.97     0.01   321448     0.00     0.00  camlPlparser__fun_17627
  0.01    104.97     0.01   316700     0.00     0.00  camlLex__string__2771
  0.01    104.98     0.01   292141     0.00     0.00  camlLex__fun_4830
  0.01    105.00     0.01   292141     0.00     0.00  camlLex__fun_4841
  0.01    105.00     0.01   285920     0.00     0.00  camlChar__chr_1032
  0.01    105.02     0.01   274728     0.00     0.00  camlLex__fun_4844
  0.01    105.03     0.01   247525     0.00     0.00  camlPlparser__fun_17984
  0.01    105.03     0.01   247164     0.00     0.00  camlPlparser__fun_18005
  0.01    105.05     0.01   237745     0.00     0.00  camlPlparser__fun_18043
  0.01    105.06     0.01   235652     0.00     0.00  camlPlparser__fun_11498
  0.01    105.06     0.01   228686     0.00     0.00  camlLex__fun_4885
  0.01    105.08     0.01   226170     0.00     0.00  camlLex__fun_4914
  0.01    105.08     0.01   224489     0.00     0.00  camlLex__fun_4927
  0.01    105.09     0.01   223794     0.00     0.00  camlLex__fun_5136
  0.01    105.11     0.01   222957     0.00     0.00  camlLex__fun_5144
  0.01    105.11     0.01   221969     0.00     0.00  camlList__iter_1074
  0.01    105.12     0.01   220417     0.00     0.00  camlPlparser__fun_18135
  0.01    105.14     0.01   220133     0.00     0.00  camlPlparser__fun_18152
  0.01    105.14     0.01   217216     0.00     0.00  camlPlparser__fun_18272
  0.01    105.16     0.01   216369     0.00     0.00  camlPlparser__fun_18159
  0.01    105.17     0.01   215318     0.00     0.00  camlPlparser__fun_22752
  0.01    105.17     0.01   211672     0.00     0.00  camlPlanck__Pbase__fun_2921
  0.01    105.19     0.01   175078     0.00     0.00  camlPlparser__fun_17069
  0.01    105.19     0.01   174639     0.00     0.00  camlPlparser__fun_17090
  0.01    105.20     0.01   173303     0.00     0.00  camlPlparser__fun_17111
  0.01    105.22     0.01   172976     0.00     0.00  camlPlparser__terminal_2867
  0.01    105.22     0.01   171977     0.00     0.00  camlPlparser__fun_16308
  0.01    105.23     0.01   169474     0.00     0.00  camlPlparser__method_exprX_10012
  0.01    105.25     0.01   168899     0.00     0.00  camlPlparser__fun_17216
  0.01    105.25     0.01   162496     0.00     0.00  camlPlparser__fun_16326
  0.01    105.27     0.01   158779     0.00     0.00  camlPlparser__fun_16357
  0.01    105.28     0.01   153693     0.00     0.00  camlPlparser__fun_16372
  0.01    105.28     0.01   151765     0.00     0.00  camlPlparser__fun_17707
  0.01    105.30     0.01   140253     0.00     0.00  camlPlparser__fun_16397
  0.01    105.31     0.01   138712     0.00     0.00  camlPlparser__fun_16056
  0.01    105.31     0.01   137012     0.00     0.00  camlPlparser__fun_16410
  0.01    105.33     0.01   135643     0.00     0.00  camlPlparser__fun_16439
  0.01    105.33     0.01   135546     0.00     0.00  camlPlparser__fun_16448
  0.01    105.34     0.01   134245     0.00     0.00  camlPlparser__fun_16474
  0.01    105.36     0.01   133928     0.00     0.00  camlPlparser__fun_16537
  0.01    105.36     0.01   133845     0.00     0.00  camlPlparser__fun_16492
  0.01    105.38     0.01   133467     0.00     0.00  camlPlparser__fun_23617
  0.01    105.39     0.01   129880     0.00     0.00  camlPlparser__fun_22927
  0.01    105.39     0.01   127382     0.00     0.00  camlPlparser__fun_16545
  0.01    105.41     0.01   126809     0.00     0.00  camlPlparser__fun_18073
  0.01    105.42     0.01   125405     0.00     0.00  camlList__assoc_1169
  0.01    105.42     0.01   119824     0.00     0.00  camlPlparser__fun_15537
  0.01    105.44     0.01   113598     0.00     0.00  camlList__map_1062
  0.01    105.44     0.01   100990     0.00     0.00  camlPlparser__fun_15546
  0.01    105.45     0.01    94720     0.00     0.00  camlPlparser__method_pattern_semi_list_9097
  0.01    105.47     0.01    93608     0.00     0.00  camlPlparser__fun_18093
  0.01    105.47     0.01    93305     0.00     0.00  camlPlparser__fun_19672
  0.01    105.48     0.01    93305     0.00     0.00  camlPlparser__fun_19768
  0.01    105.50     0.01    92082     0.00     0.00  camlPlparser__fun_19811
  0.01    105.50     0.01    89844     0.00     0.00  camlPlparser__fun_18164
  0.01    105.52     0.01    84338     0.00     0.00  camlPlanck__Pbuffer__fun_3335
  0.01    105.53     0.01    84266     0.00     0.00  camlPlparser__fun_19779
  0.01    105.53     0.01    84244     0.00     0.00  camlPlparser__fun_19822
  0.01    105.55     0.01    84034     0.00     0.00  camlPlanck__Pbase__one_of_2453
  0.01    105.56     0.01    83825     0.00     0.00  camlPlparser__fun_19792
  0.01    105.56     0.01    79507     0.00     0.00  camlPlparser__method_patternX_9225
  0.01    105.58     0.01    79507     0.00     0.00  camlPlparser__method_pattern_nonleftrec_9223
  0.01    105.58     0.01    77655     0.00     0.00  camlPlparser__fun_19447
  0.01    105.59     0.01    72588     0.00     0.00  camlPlparser__fun_19342
  0.01    105.61     0.01    69654     0.00     0.00  camlPlparser__fun_22661
  0.01    105.61     0.01    61275     0.00     0.00  camlPlparser__method_pattern_9235
  0.01    105.62     0.01    48801     0.00     0.00  camlPlparser__fun_23152
  0.01    105.64     0.01    48675     0.00     0.00  camlPlparser__method_type_longident_8146
  0.01    105.64     0.01    46563     0.00     0.00  caml_final_do_young_roots
  0.01    105.66     0.01    46563     0.00     0.00  caml_major_collection_slice
  0.01    105.67     0.01    44588     0.00     0.00  camlPlanck__Op_prec__infix_right_1367
  0.01    105.67     0.01    44517     0.00     0.00  camlPlparser__fun_23129
  0.01    105.69     0.01    34539     0.00     0.00  camlPlparser__reloc_exp_2708
  0.01    105.69     0.01    27357     0.00     0.00  camlPlanck__Op_prec__compare_1324
  0.01    105.70     0.01    27357     0.00     0.00  caml_float_compare
  0.01    105.72     0.01    25018     0.00     0.00  camlPlparser__fun_18562
  0.01    105.72     0.01    24280     0.00     0.00  camlPlanck__Pbase__option__2473
  0.01    105.73     0.01    23734     0.00     0.00  camlPlparser__fun_18326
  0.01    105.75     0.01    23734     0.00     0.00  camlPlparser__fun_18406
  0.01    105.75     0.01    23015     0.00     0.00  camlPlparser__fun_21329
  0.01    105.77     0.01    19767     0.00     0.00  camlPlanck__Op_prec__infix_1427
  0.01    105.78     0.01    19767     0.00     0.00  camlPlparser__fun_11343
  0.01    105.78     0.01    19366     0.00     0.00  camlLex__fun_5177
  0.01    105.80     0.01    17889     0.00     0.00  camlPlparser__fun_21258
  0.01    105.81     0.01    17810     0.00     0.00  camlPlparser__fun_21267
  0.01    105.81     0.01    16203     0.00     0.00  camlPlparser__fun_18576
  0.01    105.83     0.01    12462     0.00     0.00  camlPlparser__fun_11418
  0.01    105.83     0.01     4424     0.00     0.00  camlPlparser__fun_22789
  0.01    105.84     0.01     4331     0.00     0.00  camlPlparser__fun_22809
  0.01    105.86     0.01     4242     0.00     0.00  camlPlparser__mkexp_prefix_2875
  0.01    105.86     0.01     3350     0.00     0.00  parse_format
  0.01    105.88     0.01     2695     0.00     0.00  camlPlparser__fun_18965
  0.01    105.89     0.01     2449     0.00     0.00  caml_do_roots
  0.01    105.89     0.01     1827     0.00     0.00  camlPlparser__fun_17039
  0.01    105.91     0.01     1751     0.00     0.00  camlPlparser__fun_21560
  0.01    105.92     0.01     1745     0.00     0.00  camlPlparser__fun_21606
  0.01    105.92     0.01     1563     0.00     0.00  caml_add_to_heap
  0.01    105.94     0.01     1332     0.00     0.00  camlPlparser__fun_12643
  0.01    105.94     0.01                             camlLexer__token_1261
  0.01    105.95     0.01                             camlLocation__symbol_rloc_1073
  0.01    105.97     0.01                             camlParser__fun_3621
  0.01    105.97     0.01                             camlParser__fun_3849
  0.01    105.98     0.01                             camlSpotlib__Base__protect_1061
  0.01    106.00     0.01                             caml_lessthan
  0.00    106.00     0.01                             caml_obj_add_offset
  0.00    106.00     0.00 321462775     0.00     0.00  caml_debugger_cleanup_fork
  0.00    106.00     0.00  6262956     0.00     0.00  camlToken__memo_of_attr_2465
  0.00    106.00     0.00  1884101     0.00     0.00  camlLexing__new_engine_1095
  0.00    106.00     0.00  1259045     0.00     0.00  caml_curry8_1
  0.00    106.00     0.00  1259045     0.00     0.00  caml_curry8_2
  0.00    106.00     0.00  1122762     0.00     0.00  camlLexing__engine_1090
  0.00    106.00     0.00  1110038     0.00     0.00  camlPlphelper__fun_2951
  0.00    106.00     0.00   778270     0.00     0.00  camlToken__f_2654
  0.00    106.00     0.00   670156     0.00     0.00  camlPlphelper__fun_2943
  0.00    106.00     0.00   670156     0.00     0.00  camlPlphelper__fun_2948
  0.00    106.00     0.00   626821     0.00     0.00  camlPlanck__Pbase__fun_2958
  0.00    106.00     0.00   565451     0.00     0.00  camlPlanck__Pbase__fun_2963
  0.00    106.00     0.00   551932     0.00     0.00  camlParsing__loop_1190
  0.00    106.00     0.00   551932     0.00     0.00  camlParsing__symbol_start_pos_1189
  0.00    106.00     0.00   551585     0.00     0.00  camlPlanck__Pbuffer__fun_3239
  0.00    106.00     0.00   445637     0.00     0.00  caml_gc_message
  0.00    106.00     0.00   440019     0.00     0.00  camlLex__fun_4188
  0.00    106.00     0.00   437131     0.00     0.00  camlLexing__lexeme_1122
  0.00    106.00     0.00   429810     0.00     0.00  camlPlparser__fun_23514
  0.00    106.00     0.00   429810     0.00     0.00  camlPlparser__method_name_tag_8013
  0.00    106.00     0.00   416342     0.00     0.00  camlPlparser__fun_22443
  0.00    106.00     0.00   414846     0.00     0.00  camlPlparser__fun_22448
  0.00    106.00     0.00   414320     0.00     0.00  camlPlparser__fun_11474
  0.00    106.00     0.00   404322     0.00     0.00  camlPlparser__fun_11502
  0.00    106.00     0.00   402807     0.00     0.00  camlPlparser__fun_22463
  0.00    106.00     0.00   402761     0.00     0.00  camlPlparser__fun_22468
  0.00    106.00     0.00   402281     0.00     0.00  camlPlparser__fun_11490
  0.00    106.00     0.00   392323     0.00     0.00  camlPlparser__fun_17365
  0.00    106.00     0.00   388580     0.00     0.00  camlPlparser__method_field_expr_list_nonleftrec_9296
  0.00    106.00     0.00   388042     0.00     0.00  caml_page_table_modify
  0.00    106.00     0.00   381962     0.00     0.00  camlLex__char_or_underscores_2583
  0.00    106.00     0.00   373653     0.00     0.00  camlPlparser__fun_23014
  0.00    106.00     0.00   370020     0.00     0.00  camlPlparser__fun_23022
  0.00    106.00     0.00   369116     0.00     0.00  camlLex__int_2615
  0.00    106.00     0.00   354821     0.00     0.00  camlPlparser__fun_17591
  0.00    106.00     0.00   346774     0.00     0.00  camlPlparser__fun_17675
  0.00    106.00     0.00   342335     0.00     0.00  camlPlparser__mkexp_2690
  0.00    106.00     0.00   339693     0.00     0.00  camlString__fun_1160
  0.00    106.00     0.00   316035     0.00     0.00  camlPlparser__fun_22898
  0.00    106.00     0.00   316035     0.00     0.00  camlPlparser__method_val_longident_8194
  0.00    106.00     0.00   287960     0.00     0.00  camlPlparser__mkexpX_2869
  0.00    106.00     0.00   264730     0.00     0.00  camlLex__fun_4081
  0.00    106.00     0.00   247525     0.00     0.00  camlPlparser__fun_17963
  0.00    106.00     0.00   236102     0.00     0.00  camlString__fun_1163
  0.00    106.00     0.00   231317     0.00     0.00  camlLex__fun_4857
  0.00    106.00     0.00   231317     0.00     0.00  camlLex__fun_4868
  0.00    106.00     0.00   231317     0.00     0.00  camlLex__fun_4878
  0.00    106.00     0.00   220418     0.00     0.00  camlPlparser__fun_11492
  0.00    106.00     0.00   220417     0.00     0.00  camlPlparser__method_labeled_simple_expr_9520
  0.00    106.00     0.00   220133     0.00     0.00  camlPlparser__fun_18227
  0.00    106.00     0.00   220133     0.00     0.00  camlPlparser__fun_18258
  0.00    106.00     0.00   217222     0.00     0.00  camlPlparser__fun_18265
  0.00    106.00     0.00   217124     0.00     0.00  camlPlparser__fun_18279
  0.00    106.00     0.00   182221     0.00     0.00  camlPlparser__fun_16947
  0.00    106.00     0.00   178842     0.00     0.00  camlPlparser__fun_17027
  0.00    106.00     0.00   178135     0.00     0.00  camlPlparser__fun_11476
  0.00    106.00     0.00   177015     0.00     0.00  camlPlparser__fun_17048
  0.00    106.00     0.00   176774     0.00     0.00  camlPlparser__fun_11478
  0.00    106.00     0.00   174028     0.00     0.00  camlPlparser__fun_11480
  0.00    106.00     0.00   173493     0.00     0.00  camlPlparser__fun_11482
  0.00    106.00     0.00   173338     0.00     0.00  camlFormat__peek_queue_1186
  0.00    106.00     0.00   172977     0.00     0.00  camlPlparser__fun_11484
  0.00    106.00     0.00   170570     0.00     0.00  camlPlparser__fun_17132
  0.00    106.00     0.00   169446     0.00     0.00  camlPlparser__fun_17195
  0.00    106.00     0.00   167454     0.00     0.00  camlPlparser__fun_17237
  0.00    106.00     0.00   167433     0.00     0.00  camlPlparser__fun_17258
  0.00    106.00     0.00   167278     0.00     0.00  camlPlparser__fun_17279
  0.00    106.00     0.00   165647     0.00     0.00  camlPlparser__fun_17321
  0.00    106.00     0.00   164270     0.00     0.00  camlPlparser__fun_17710
  0.00    106.00     0.00   153141     0.00     0.00  camlPlparser__fun_17719
  0.00    106.00     0.00   150421     0.00     0.00  camlPlparser__fun_15523
  0.00    106.00     0.00   150421     0.00     0.00  camlPlparser__method_seq_expr_10141
  0.00    106.00     0.00   149118     0.00     0.00  camlPlparser__fun_22434
  0.00    106.00     0.00   148477     0.00     0.00  camlPlparser__fun_22436
  0.00    106.00     0.00   145255     0.00     0.00  camlPlparser__fun_16021
  0.00    106.00     0.00   145255     0.00     0.00  camlPlparser__method_expr_10022
  0.00    106.00     0.00   144944     0.00     0.00  camlLex__fun_4073
  0.00    106.00     0.00   144941     0.00     0.00  camlString__make_1038
  0.00    106.00     0.00   144198     0.00     0.00  camlPlparser__fun_16510
  0.00    106.00     0.00   141373     0.00     0.00  camlLex__char_for_decimal_code_2555
  0.00    106.00     0.00   141373     0.00     0.00  camlLex__fun_3996
  0.00    106.00     0.00   138712     0.00     0.00  camlPlparser__fun_16054
  0.00    106.00     0.00   134323     0.00     0.00  camlLex__is_symbolchar_2697
  0.00    106.00     0.00   134247     0.00     0.00  camlPlparser__fun_16461
  0.00    106.00     0.00   133845     0.00     0.00  camlPlparser__fun_23621
  0.00    106.00     0.00   133845     0.00     0.00  camlPlparser__fun_23623
  0.00    106.00     0.00   133844     0.00     0.00  camlPlparser__fun_23627
  0.00    106.00     0.00   133843     0.00     0.00  camlPlparser__fun_16501
  0.00    106.00     0.00   133843     0.00     0.00  camlPlparser__fun_23611
  0.00    106.00     0.00   133843     0.00     0.00  camlPlparser__fun_23613
  0.00    106.00     0.00   127475     0.00     0.00  camlPlparser__method_simple_labeled_expr_list_9532
  0.00    106.00     0.00   127475     0.00     0.00  camlPlparser__method_simple_labeled_expr_list_nonleftrec_9530
  0.00    106.00     0.00   103107     0.00     0.00  camlPlanck__Pbuffer__fun_3257
  0.00    106.00     0.00   100473     0.00     0.00  caml_iterate_global_roots
  0.00    106.00     0.00    98074     0.00     0.00  camlPlparser__mkpat_2688
  0.00    106.00     0.00    94720     0.00     0.00  camlPlparser__method_pattern_semi_list_nonleftrec_9095
  0.00    106.00     0.00    93608     0.00     0.00  camlPlparser__method_simple_labeled_expr_list_leftrec_9525
